0.2003,0.22116,0.36932,0.61928,0.75851,0.67614,0.74503
0.51002,0.21589,0.0012949,0.51211,0.81676,0.72719,0.6758
0.23917,0.35552,0.13858,0.5108,0.89653,0.81825,0.62096
0.19859,0.27195,0.25064,0.67063,0.89267,0.73387,0.60138
0.20866,0.29302,0.21919,0.64272,0.93144,0.72669,0.59035
0.21535,0.25832,0.20544,0.78045,0.8589,0.68408,0.60553
0.35168,0.27925,0.20393,0.32069,0.84066,0.77148,0.74287
0.23013,0.46648,0,0.78081,0.89105,0.72139,0.48423
0.17218,0.2985,0.33698,0.62163,0.86722,0.53664,0.74051
0.24107,0.25479,0.16176,0.75061,0.83635,0.75189,0.6055
0.25451,0.29814,0.089688,0.74006,0.77491,0.66952,0.7199
0.22619,0.27106,0.1892,0.65071,0.76959,0.78,0.69745
0.29073,0.23497,0.14142,0.66898,0.82038,0.65061,0.73573
0.27571,0.28437,0.095029,0.66924,0.78244,0.68282,0.7461
0.21167,0.30423,0.27781,0.47223,0.86967,0.78199,0.67386
0.18297,0.3315,0.23271,0.59824,0.91897,0.73335,0.61166
0.22397,0.28759,0.19634,0.59372,0.84514,0.79223,0.65533
0.26736,0.25727,0.14848,0.6805,0.913,0.75719,0.57479
0.16141,0.3467,0.19754,0.75637,0.83113,0.64087,0.65876
0.27126,0.28325,0.11987,0.61695,0.78769,0.70955,0.75131
0.24338,0.45862,0.27138,0.40021,0.411,0.78643,0.89334
0.21653,0.35847,0.08111,0.71096,0.7985,0.73067,0.67052
0.21822,0.26809,0.23055,0.60602,0.8486,0.7623,0.66412
0.3437,0.21193,0.14311,0.54266,0.85389,0.77054,0.68206
0.20389,0.31433,0.19062,0.61912,0.86521,0.7128,0.67861
0.23809,0.18324,0.34598,0.66717,0.83877,0.83593,0.5379
0.17931,0.27915,0.29591,0.62371,0.79849,0.69975,0.7177
0.20755,0.27941,0.25029,0.58609,0.77857,0.73922,0.73735
0.23048,0.27318,0.20762,0.61464,0.91349,0.72802,0.62986
0.24145,0.28524,0.14563,0.65696,0.84117,0.69872,0.69813
0.26434,0.27818,0.15004,0.62744,0.83209,0.61744,0.76489
0.24887,0.28626,0.14914,0.60688,0.82625,0.73481,0.7111
0.27094,0.26921,0.11414,0.68952,0.78685,0.67648,0.73685
0.15595,0.47707,0.37903,0.2947,0.75034,0.7431,0.74535
0.26224,0.29849,0.075819,0.72686,0.81982,0.6931,0.67961
0.26463,0.32411,0.084983,0.64818,0.84962,0.60978,0.74456
0.26417,0.37437,0.18879,0.34734,0.8255,0.80757,0.72646
0.19235,0.30244,0.22588,0.64257,0.84969,0.66606,0.70383
0.26859,0.26573,0.11895,0.67384,0.78078,0.7363,0.71297
0.27088,0.29516,0.11518,0.63474,0.69217,0.72124,0.79485
0.31351,0.28098,0.18387,0.42372,0.77341,0.72732,0.80538
0.28191,0.23656,0.13456,0.68452,0.84044,0.74471,0.65278
0.16027,0.29941,0.27375,0.72652,0.85978,0.70186,0.60443
0.26949,0.28744,0.0953,0.66896,0.81004,0.69718,0.7183
0.15966,0.30575,0.25561,0.71425,0.76203,0.76352,0.65458
0.28403,0.22513,0.16349,0.65828,0.82423,0.681,0.71955
0.26755,0.29952,0.079137,0.70363,0.83625,0.65347,0.70459
0.23381,0.25548,0.16644,0.83216,0.82256,0.69494,0.59603
0.21405,0.34374,0.28065,0.47638,0.83555,0.5501,0.82126
0.28968,0.25854,0.13283,0.58491,0.7977,0.75167,0.73132
0.27951,0.22346,0.24153,0.53125,0.78146,0.7247,0.76808
0.28616,0.27345,0.11949,0.60933,0.80454,0.67358,0.76309
0.26074,0.2967,0.1635,0.51517,0.78184,0.83346,0.71089
0.27263,0.25572,0.1131,0.77229,0.82545,0.63215,0.68461
0.26994,0.17215,0.28777,0.66563,0.87055,0.78812,0.56958
0.25424,0.25818,0.1416,0.8697,0.69169,0.616,0.71846
0.25426,0.32926,0.088947,0.60845,0.75221,0.7954,0.72074
0.39444,0.17414,0.23026,0.41593,0.75392,0.83327,0.72382
0.2512,0.29123,0.12365,0.64767,0.75253,0.76674,0.72482
0.31656,0.27021,0.2014,0.55074,0.94823,0.42903,0.77752
0.25684,0.29145,0.11143,0.66408,0.77364,0.71683,0.73448
0.21904,0.28971,0.17861,0.66113,0.87113,0.71397,0.65586
0.21008,0.27115,0.19018,0.7938,0.83186,0.67582,0.62739
0.11904,0.46479,0.24176,0.56325,0.89313,0.70992,0.60904
0.14289,0.30196,0.37529,0.63433,0.87085,0.78589,0.54477
0.24894,0.23585,0.17754,0.77445,0.77996,0.6442,0.70682
0.23329,0.27671,0.19038,0.60851,0.872,0.74348,0.66293
0.25917,0.25241,0.13405,0.73553,0.81585,0.71931,0.66082
0.35764,0.26978,0.031032,0.6013,0.83121,0.68837,0.72637
0.27669,0.28875,0.07009,0.74809,0.8143,0.6387,0.70382
0.14872,0.27164,0.37444,0.68864,0.86401,0.68982,0.60185
0.28845,0.30501,0.1501,0.45925,0.77418,0.79459,0.75941
0.20716,0.2032,0.37135,0.73884,0.91558,0.60126,0.58824
